id,name,quality,level,required_level,item_class_name,item_class_id,item_subclass_name,item_subclass_id,inventory_type,purchase_price,sell_price,is_equippable
10609,Schematic: Mithril Mechanical Dragonling,COMMON,1,0,Recipe,9,Engineering,3,NON_EQUIP,4000,1000,False
13311,Schematic: Mechanical Dragonling,COMMON,1,0,Recipe,9,Engineering,3,NON_EQUIP,10000,2500,False
24209,Design: Sovereign Nightseye,RARE,27,0,Recipe,9,Jewelcrafting,10,NON_EQUIP,120000,30000,False
1640,Monstrous War Axe,UNCOMMON,23,16,Weapon,2,Axe,1,TWOHWEAPON,1121236,224247,True
165742,Monelite Fish Finder,UNCOMMON,50,1,Consumable,0,Other,8,NON_EQUIP,323503,80875,False
31293,Girdle of Gale Force,RARE,32,27,Armor,4,Mail,3,WAIST,1444033,288806,True
1768,Canvas Pants,POOR,12,7,Armor,4,Cloth,1,LEGS,2185,437,True
15672,Magnificent Gauntlets,UNCOMMON,29,23,Armor,4,Mail,3,HAND,1034211,206842,True
172914,Gravimetric Scrambler Cannon,COMMON,120,1,Consumable,0,Explosives and Devices,0,NON_EQUIP,10000,1,False
7556,Twilight Orb,UNCOMMON,22,15,Armor,4,Miscellaneous,0,HOLDABLE,269928,53985,True
116692,Fuzzy Green Lounge Cushion,RARE,1,0,Miscellaneous,15,Holiday,3,NON_EQUIP,0,0,False
16054,Schematic: Arcanite Dragonling,UNCOMMON,25,0,Recipe,9,Engineering,3,NON_EQUIP,24000,6000,False
159496,Gol Osigr Crossbow,UNCOMMON,58,50,Weapon,2,Crossbow,18,RANGEDRIGHT,4669202,933840,True
13019,Harpyclaw Short Bow,RARE,19,12,Weapon,2,Bow,2,RANGED,118389,23677,True
14953,Bloodforged Legplates,UNCOMMON,25,19,Armor,4,Plate,4,LEGS,1726574,345314,True
36349,Jormungar Breastplate,UNCOMMON,33,28,Armor,4,Plate,4,CHEST,2421308,484261,True
10220,Nightshade Tunic,UNCOMMON,29,24,Armor,4,Leather,2,CHEST,2038588,407717,True
115801,Whispering Taladite Pendant,EPIC,44,35,Armor,4,Miscellaneous,0,NECK,304792,60958,True
87488,Don Carlos' Drifting Shield,RARE,38,30,Armor,4,Shield,6,SHIELD,2770815,554163,True
2448,Heavy Pavise,COMMON,21,14,Armor,4,Shield,6,SHIELD,117009,23401,True
98819,Crafted Malevolent Gladiator's Wristguards of Accuracy,RARE,39,35,Armor,4,Mail,3,WRIST,122134,24426,True
6548,Soldier's Girdle,UNCOMMON,9,5,Armor,4,Mail,3,WAIST,1372,274,True
18698,Tattered Leather Hood,RARE,24,17,Armor,4,Leather,2,HEAD,505,101,True
198329,Milestone Magnifiers,RARE,270,58,Armor,4,Leather,2,HEAD,25000,5000,True
98604,Snow Lily Britches,EPIC,42,35,Armor,4,Leather,2,LEGS,513733,102746,True
10180,Mystical Belt,UNCOMMON,27,20,Armor,4,Cloth,1,WAIST,971136,194227,True
121216,Crescent Vale Leggings,UNCOMMON,44,40,Armor,4,Cloth,1,LEGS,1368022,273604,True
81997,Wall Vambraces,UNCOMMON,37,31,Armor,4,Plate,4,WRIST,1229216,245843,True
121368,Sunbleached Shirt,POOR,37,40,Armor,4,Cloth,1,CHEST,1026959,205391,True
6564,Shimmering Cloak,UNCOMMON,13,8,Armor,4,Cloth,1,CLOAK,5813,1162,True
98884,Crafted Malevolent Gladiator's Leather Tunic,RARE,39,35,Armor,4,Leather,2,CHEST,261424,52284,True
118337,Super Cooling Tubing,COMMON,1,1,Miscellaneous,15,Other,4,NON_EQUIP,128756,32189,False
93436,Crafted Dreadful Gladiator's Cuffs of Meditation,RARE,39,35,Armor,4,Cloth,1,WRIST,131031,26206,True
44622,Cask of Dalaran White,COMMON,27,0,Consumable,0,Other,8,NON_EQUIP,375000,9375,False
208284,Plans: Verdant Combatant's Draconium Pauldrons,UNCOMMON,1,1,Recipe,9,Blacksmithing,4,NON_EQUIP,2000000,500000,False
120952,Slarkhide,UNCOMMON,8,5,Armor,4,Mail,3,CHEST,2559,511,True
15512,Grunt's Shield,UNCOMMON,15,9,Armor,4,Shield,6,SHIELD,13411,2682,True
184789,Nyte's Mischievous Treads,EPIC,190,60,Armor,4,Leather,2,FEET,3002150,600430,True
15296,Hawkeye Bow,UNCOMMON,29,24,Weapon,2,Bow,2,RANGED,3615558,723111,True
14920,Jade Legplates,UNCOMMON,26,20,Armor,4,Plate,4,LEGS,1911876,382375,True
67400,"Old ""Pirate"" Map",POOR,1,0,Miscellaneous,15,Junk,0,NON_EQUIP,404,101,False
1484,Witching Stave,RARE,13,8,Weapon,2,Staff,10,TWOHWEAPON,16513,3302,True
93461,Crafted Dreadful Gladiator's Dragonhide Robes,RARE,39,35,Armor,4,Leather,2,ROBE,240128,48025,True
15368,Trickster's Pauldrons,UNCOMMON,22,14,Armor,4,Leather,2,SHOULDER,206353,41270,True
3740,Decapitating Sword,UNCOMMON,15,9,Weapon,2,Sword,7,WEAPON,20841,4168,True
118341,Cyclical Power Housing,COMMON,1,1,Miscellaneous,15,Other,4,NON_EQUIP,128756,32189,False
11987,Iridium Circle,UNCOMMON,23,16,Armor,4,Miscellaneous,0,FINGER,11543,2885,True
206445,Icebane Waistguard,EPIC,29,25,Armor,4,Plate,4,WAIST,749,149,True
14428,Windchaser Footpads,UNCOMMON,24,17,Armor,4,Cloth,1,FEET,642608,128521,True
133704,Rusty Queenfish Brooch,COMMON,40,39,Consumable,0,Other,8,NON_EQUIP,80000,20000,False
10588,Goblin Rocket Helmet,UNCOMMON,25,0,Armor,4,Cloth,1,HEAD,21101,4220,True
6580,Defender Tunic,UNCOMMON,14,9,Armor,4,Mail,3,CHEST,12151,2430,True
852,Mace,COMMON,7,4,Weapon,2,Mace,4,WEAPON,1739,347,True
206492,Blade of Unholy Might,EPIC,29,25,Weapon,2,Sword,8,TWOHWEAPON,2804,560,True
35581,Rocket Boots Xtreme Lite,RARE,32,24,Armor,4,Cloth,1,FEET,68847,13769,True
1784,Cross-Stitched Pants,POOR,17,10,Armor,4,Cloth,1,LEGS,10258,2051,True
121004,Rhut'van Helm,UNCOMMON,44,40,Armor,4,Plate,4,HEAD,1001901,200380,True
164284,Plundered Poleaxe of Intimidation,RARE,60,50,Weapon,2,Polearm,6,TWOHWEAPON,4797735,959547,True
864,Knightly Longsword,UNCOMMON,21,0,Weapon,2,Sword,7,WEAPON,392526,78505,True
194456,Plans: Crimson Combatant's Draconium Pauldrons,UNCOMMON,1,1,Recipe,9,Blacksmithing,4,NON_EQUIP,2000000,500000,False
177777,Depraved Darkblade's Breeches,UNCOMMON,100,50,Armor,4,Leather,2,LEGS,2352295,470459,True
15340,Pathfinder Cloak,UNCOMMON,17,10,Armor,4,Cloth,1,CLOAK,19029,3805,True
6427,Mistscape Robe,UNCOMMON,24,18,Armor,4,Cloth,1,ROBE,1344951,268990,True
210104,Wind Wolf Chain,UNCOMMON,415,70,Armor,4,Mail,3,WAIST,1444560,288912,True
14309,Celestial Belt,UNCOMMON,28,22,Armor,4,Cloth,1,WAIST,1068897,213779,True
66981,Axe of the Deadly Price,RARE,36,30,Weapon,2,Axe,0,WEAPON,4075149,815029,True
24728,Dementia Gloves,UNCOMMON,30,25,Armor,4,Leather,2,HAND,1176697,235339,True
194276,Pattern: Crimson Combatant's Wildercloth Shoulderpads,UNCOMMON,1,1,Recipe,9,Tailoring,2,NON_EQUIP,2000000,500000,False
55345,Steelspark Knuckles,UNCOMMON,35,29,Weapon,2,Fist Weapon,13,WEAPON,3500907,700181,True
3184,Hook Dagger,UNCOMMON,12,7,Weapon,2,Dagger,15,WEAPON,8019,1603,True
36312,Baleheim Legguards,UNCOMMON,32,27,Armor,4,Plate,4,LEGS,2419066,483813,True
167808,Slimy Eel,RARE,1,0,Miscellaneous,15,Companion Pets,2,NON_EQUIP,0,0,False
35201,Design: Pendant of Sunfire,EPIC,27,0,Recipe,9,Jewelcrafting,10,NON_EQUIP,140000,35000,False
2432,Russet Boots,COMMON,21,14,Armor,4,Cloth,1,FEET,97276,19455,True
159572,Zem'lan Pummeler,UNCOMMON,58,50,Weapon,2,Staff,10,TWOHWEAPON,4723900,944780,True
2781,Dirty Blunderbuss,POOR,11,6,Weapon,2,Gun,3,RANGEDRIGHT,3215,643,True
47653,Pattern: Moonshadow Armguards,EPIC,32,0,Recipe,9,Leatherworking,1,NON_EQUIP,1000000,25000,False
42552,Charged Titanium Specs,EPIC,35,28,Armor,4,Plate,4,HEAD,137813,27562,True
25049,Scheelite Ring,UNCOMMON,30,25,Armor,4,Miscellaneous,0,FINGER,124616,31154,True
1756,Reinforced Chain Bracers,POOR,18,11,Armor,4,Mail,3,WRIST,6062,1212,True
25281,Big-Boar Battle Rifle,UNCOMMON,32,27,Weapon,2,Gun,3,RANGEDRIGHT,4446214,889242,True
24962,Khan'aish Helmet,UNCOMMON,30,25,Armor,4,Plate,4,HEAD,1682992,336598,True
14660,Scorpashi Shoulder Pads,UNCOMMON,25,18,Armor,4,Leather,2,SHOULDER,1117862,223572,True
90576,Spaulders of the Scorned,EPIC,39,35,Armor,4,Plate,4,SHOULDER,3062058,612411,True
202004,Brawler's Earthen Cuirass,EPIC,389,70,Armor,4,Leather,2,CHEST,4631196,926239,True
184368,Sputtering Hilt,POOR,55,47,Weapon,2,Sword,8,TWOHWEAPON,1505510,301102,True
24959,Khan'aish Greaves,UNCOMMON,30,25,Armor,4,Plate,4,FEET,1791372,358274,True
77536,Deadly Retinal Armor,EPIC,39,33,Armor,4,Mail,3,HEAD,242119,48423,True
8092,Platemail Helm,COMMON,26,20,Armor,4,Plate,4,HEAD,836904,167380,True
11608,Dark Iron Pulverizer,RARE,28,21,Weapon,2,Mace,5,TWOHWEAPON,87646,17529,True
31197,Voidscale Belt,RARE,31,26,Armor,4,Mail,3,WAIST,1409524,281904,True
1820,Wooden Maul,POOR,14,8,Weapon,2,Mace,5,TWOHWEAPON,6953,1390,True
24634,Feralfen Pants,UNCOMMON,31,25,Armor,4,Cloth,1,LEGS,2352148,470429,True
71341,Glowing Wing Bracers,EPIC,37,32,Armor,4,Leather,2,WRIST,480520,96104,True
126996,Imbued Silkweave Slippers,EPIC,50,45,Armor,4,Cloth,1,FEET,382857,76571,True
24865,Blood Knight Gauntlets,UNCOMMON,31,26,Armor,4,Mail,3,HAND,1123155,224631,True
47636,Pattern: Royal Moonshroud Robe,EPIC,32,0,Recipe,9,Tailoring,2,NON_EQUIP,1000000,25000,False
109168,Shrediron's Shredder,EPIC,44,35,Weapon,2,Gun,3,RANGEDRIGHT,1209951,241990,True
24627,Slavehandler Amice,UNCOMMON,30,25,Armor,4,Cloth,1,SHOULDER,1708442,341688,True
160927,Chipped Stone Hatchet,POOR,37,45,Weapon,2,Axe,0,WEAPON,1360454,272090,True
192996,Pendant of Impending Perils,RARE,270,60,Armor,4,Miscellaneous,0,NECK,125000,25000,True
6424,Blackforge Cape,UNCOMMON,23,16,Armor,4,Cloth,1,CLOAK,479107,95821,True
15481,War Torn Greaves,COMMON,6,4,Armor,4,Mail,3,FEET,741,148,True
13132,Skeletal Shoulders,RARE,23,16,Armor,4,Mail,3,SHOULDER,683163,136632,True
37648,Belt of Tasseled Lanterns,RARE,35,30,Armor,4,Mail,3,WAIST,1489050,297810,True
1760,Reinforced Chain Shoulderpads,POOR,17,10,Armor,4,Mail,3,SHOULDER,7569,1513,True
24619,Vindicator Shoulderpads,UNCOMMON,30,25,Armor,4,Cloth,1,SHOULDER,1777011,355402,True
124277,Flayed Demonskin Belt,EPIC,45,40,Armor,4,Leather,2,WAIST,1129941,225988,True
77528,Long-Range Trillium Sniper,RARE,39,35,Weapon,2,Gun,3,RANGEDRIGHT,467325,93465,True
24607,Laughing Skull Tunic,UNCOMMON,30,25,Armor,4,Cloth,1,CHEST,2201412,440282,True
121340,Lightning-Struck Hammer,POOR,37,40,Weapon,2,Mace,5,TWOHWEAPON,1736426,347285,True
6540,Willow Pants,UNCOMMON,11,6,Armor,4,Cloth,1,LEGS,4341,868,True
160925,Crusty Cutlass,POOR,37,45,Weapon,2,Sword,7,WEAPON,1350239,270047,True
8500,Great Horned Owl,UNCOMMON,1,0,Miscellaneous,15,Companion Pets,2,NON_EQUIP,5000,1250,False
220329,Pierced Clasp,POOR,400,68,Armor,4,Mail,3,WAIST,0,0,True
116594,Bloodmane Broadaxe,UNCOMMON,42,39,Weapon,2,Axe,1,TWOHWEAPON,4303440,860688,True
27700,Recipe: Spicy Crawdad,COMMON,1,0,Recipe,9,Cooking,5,NON_EQUIP,30000,7500,False
16828,Cenarion Belt,EPIC,29,25,Armor,4,Leather,2,WAIST,123604,24720,True
210092,Wind Wolf Helm,UNCOMMON,415,70,Armor,4,Mail,3,HEAD,2005793,401158,True
14588,Hawkeye's Cord,UNCOMMON,21,13,Armor,4,Leather,2,WAIST,103700,20740,True
173197,Shrouded Cloth Hood,UNCOMMON,100,50,Armor,4,Cloth,1,HEAD,1848894,369778,True
25301,Shattering Dagger,UNCOMMON,30,25,Weapon,2,Dagger,15,WEAPON,3211818,642363,True
82228,Bejeweled Ring,UNCOMMON,38,33,Armor,4,Miscellaneous,0,FINGER,359972,89993,True
211544,Draconic Combatant's Resilient Gloves,UNCOMMON,330,70,Armor,4,Leather,2,HAND,98851,19770,True
204148,Pattern: Obsidian Combatant's Resilient Mask,UNCOMMON,1,1,Recipe,9,Leatherworking,1,NON_EQUIP,2000000,500000,False
2392,Light Mail Armor,COMMON,5,3,Armor,4,Mail,3,CHEST,482,96,True
7990,Plans: Heavy Mithril Helm,UNCOMMON,1,0,Recipe,9,Blacksmithing,4,NON_EQUIP,10000,2500,False
25288,Conjurer's Wand,UNCOMMON,31,25,Weapon,2,Wand,19,RANGEDRIGHT,4139698,827939,True
100905,Rascal-Bot,RARE,1,1,Miscellaneous,15,Companion Pets,2,NON_EQUIP,0,0,False
72015,Plans: Bracers of Destructive Strength,EPIC,32,0,Recipe,9,Blacksmithing,4,NON_EQUIP,75000,18750,False
121364,Sunbleached Cowl,POOR,37,40,Armor,4,Cosmetic,5,HEAD,738542,147708,True
2264,Mantle of Thieves,RARE,20,13,Armor,4,Leather,2,SHOULDER,167041,33408,True
52489,Rhinestone Sunglasses,RARE,1,0,Armor,4,Cosmetic,5,HEAD,45,9,True
36596,Rupturing Axe,UNCOMMON,34,29,Weapon,2,Axe,1,TWOHWEAPON,4368497,873699,True
72011,Pattern: Bracers of the Hunter-Killer,EPIC,32,0,Recipe,9,Leatherworking,1,NON_EQUIP,75000,18750,False
25215,Spiked Battle Axe,UNCOMMON,30,25,Weapon,2,Axe,1,TWOHWEAPON,4083770,816754,True
71636,Monstrous Egg,RARE,1,1,Quest,12,Quest,0,NON_EQUIP,0,0,False
194044,Explorer's Banner of Herbology,RARE,415,0,Miscellaneous,15,Other,4,NON_EQUIP,200000,40000,False
25205,Silvermoon Crescent Axe,UNCOMMON,31,26,Weapon,2,Axe,0,WEAPON,3203115,640623,True
10132,Revenant Helmet,UNCOMMON,26,20,Armor,4,Plate,4,HEAD,1489933,297986,True
72008,Pattern: Bracers of Flowing Serenity,EPIC,32,0,Recipe,9,Leatherworking,1,NON_EQUIP,75000,18750,False
60854,Loot-A-Rang,RARE,32,0,Consumable,0,Explosives and Devices,0,NON_EQUIP,90000,22500,False
3812,Double Mail Gloves,POOR,21,13,Armor,4,Mail,3,HAND,42197,8439,True
141408,Uncrowned Shadowcraft Cap,RARE,1,0,Armor,4,Leather,2,HEAD,19,3,True
31153,Axe of the Legion,RARE,30,25,Weapon,2,Axe,0,WEAPON,3894408,778881,True
72000,Pattern: World Mender's Pants,EPIC,32,0,Recipe,9,Tailoring,2,NON_EQUIP,75000,18750,False
3027,Heavy Recurve Bow,COMMON,16,10,Weapon,2,Bow,2,RANGED,19258,3851,True
16840,Earthfury Bracers,EPIC,29,25,Armor,4,Mail,3,WRIST,119958,23991,True
87565,Key to the Planes,RARE,36,30,Weapon,2,Staff,10,TWOHWEAPON,296574,59314,True
24720,Dreghood Gloves,UNCOMMON,30,25,Armor,4,Leather,2,HAND,1137540,227508,True
177808,Reinforced Rapier,UNCOMMON,100,50,Weapon,2,Sword,7,WEAPON,3596195,719239,True
93576,Crafted Dreadful Gladiator's Mail Footguards of Meditation,RARE,39,35,Armor,4,Mail,3,FEET,195769,39153,True
24933,Ango'rosh Vambraces,UNCOMMON,30,24,Armor,4,Plate,4,WRIST,1159930,231986,True
3736,Recipe: Tasty Lion Steak,COMMON,1,0,Recipe,9,Cooking,5,NON_EQUIP,2000,500,False
36708,Snow Blossom Staff,UNCOMMON,34,29,Weapon,2,Staff,10,TWOHWEAPON,4352440,870488,True
35216,Pattern: Leather Chestguard of the Sun,EPIC,1,0,Recipe,9,Leatherworking,1,NON_EQUIP,80000,20000,False
55396,Irontree Hammer,UNCOMMON,36,32,Weapon,2,Mace,5,TWOHWEAPON,4241118,848223,True
93536,Crafted Dreadful Gladiator's Bracers of Prowess,RARE,39,35,Armor,4,Plate,4,WRIST,131975,26395,True
14585,Dokebi Leggings,UNCOMMON,19,12,Armor,4,Leather,2,LEGS,56087,11217,True
98848,Crafted Malevolent Gladiator's Clasp of Cruelty,RARE,39,35,Armor,4,Plate,4,WAIST,123997,24799,True
206512,Replaced Servo Arm,EPIC,29,25,Weapon,2,Mace,4,WEAPON,2243,448,True
25905,Design: Tenacious Earthstorm Diamond,RARE,1,0,Recipe,9,Jewelcrafting,10,NON_EQUIP,120000,30000,False
205045,B.B.F. Fist,RARE,1,1,Miscellaneous,15,Other,4,NON_EQUIP,0,0,False
68972,Apparatus of Khaz'goroth,EPIC,37,32,Armor,4,Miscellaneous,0,TRINKET,1528524,382131,True
164560,Firekin Robes,UNCOMMON,60,50,Armor,4,Leather,2,CHEST,2127123,425424,True
2532,Morning Star,COMMON,24,18,Weapon,2,Mace,4,WEAPONMAINHAND,1152470,230494,True
206561,Ancient Pattern: Lucien's Lost Soles,RARE,1,1,Recipe,9,Leatherworking,1,NON_EQUIP,120000,30000,False
154789,Unraveling Cloth Pants,POOR,37,40,Armor,4,Cloth,1,LEGS,1013147,202629,True
177780,Savage Bonemauler Chainmail,UNCOMMON,100,50,Armor,4,Mail,3,CHEST,2379472,475894,True
37761,Shimmerthread Girdle,RARE,34,29,Armor,4,Cloth,1,WAIST,1487788,297557,True
71332,Tremendous Tankard O' Terror,EPIC,37,32,Weapon,2,Mace,4,WEAPON,4923538,984707,True
36420,Gemstone Ring,UNCOMMON,32,27,Armor,4,Miscellaneous,0,FINGER,132650,33162,True
36021,Aerie Robe,UNCOMMON,34,28,Armor,4,Cloth,1,ROBE,2345168,469033,True
20553,Plans: Darkrune Gauntlets,RARE,1,0,Recipe,9,Blacksmithing,4,NON_EQUIP,60000,15000,False
200535,Scepter of Spectacle: Frost,UNCOMMON,5,0,Weapon,2,Miscellaneous,14,WEAPONMAINHAND,400000,100000,True
25081,Bayeaux Shield,UNCOMMON,31,26,Armor,4,Shield,6,SHIELD,2139561,427912,True
36336,Grizzlemaw Legplates,UNCOMMON,33,28,Armor,4,Plate,4,LEGS,2475099,495019,True
55664,Dandred Gloves,UNCOMMON,36,31,Armor,4,Leather,2,HAND,1234527,246905,True
203850,Ancient Pattern: Gurubashi Headdress,RARE,1,1,Recipe,9,Tailoring,2,NON_EQUIP,0,0,False
55693,Ravenholdt Shoulders,UNCOMMON,36,32,Armor,4,Leather,2,SHOULDER,1764894,352978,True
18340,Eidolon Talisman,RARE,24,19,Armor,4,Miscellaneous,0,NECK,115412,28853,True
210124,Wildleaf Handaxe,UNCOMMON,415,70,Weapon,2,Axe,0,WEAPON,4103475,820695,True
147044,Soul-Rattle Ribcage,EPIC,50,45,Armor,4,Mail,3,CHEST,2840195,568039,True
41183,Saronite Ambusher,RARE,34,28,Weapon,2,Dagger,15,WEAPON,175116,35023,True
75126,Vicious Pyrium Helm,RARE,37,32,Armor,4,Plate,4,HEAD,66988,13397,True
203841,Ancient Technique: Gurubashi Ceremonial Staff,RARE,1,1,Recipe,9,Inscription,11,NON_EQUIP,0,0,False
190932,Protohide Drape,EPIC,1,60,Armor,4,Cosmetic,5,CLOAK,45,9,True
121020,Llothien Gloves,UNCOMMON,44,40,Armor,4,Leather,2,HAND,663109,132621,True
4041,Aurora Cowl,UNCOMMON,22,14,Armor,4,Cloth,1,HEAD,221127,44225,True
211600,Pattern: Draconic Combatant's Adamant Leggings,UNCOMMON,1,1,Recipe,9,Leatherworking,1,NON_EQUIP,2000000,500000,False
14848,Sunscale Sabatons,UNCOMMON,26,20,Armor,4,Plate,4,FEET,1412027,282405,True
188734,Timeworn Chain Helm,POOR,200,50,Armor,4,Mail,3,HEAD,762741,152548,True
10236,Engraved Leggings,UNCOMMON,29,23,Armor,4,Mail,3,LEGS,2007471,401494,True
15393,Jadefire Gloves,UNCOMMON,27,20,Armor,4,Leather,2,HAND,979046,195809,True
13488,Recipe: Transmute Life to Earth,UNCOMMON,1,0,Recipe,9,Alchemy,6,NON_EQUIP,15000,3750,False
36152,Pygmy Pants,UNCOMMON,34,29,Armor,4,Leather,2,LEGS,2334970,466994,True
13004,Torch of Austen,RARE,28,22,Weapon,2,Wand,19,RANGEDRIGHT,4437393,887478,True
128901,Gravenscale Treads,EPIC,50,45,Armor,4,Mail,3,FEET,388713,77742,True
98930,Crafted Malevolent Gladiator's Plate Shoulders,RARE,39,35,Armor,4,Plate,4,SHOULDER,180484,36096,True
36056,Vizier Leggings,UNCOMMON,35,29,Armor,4,Cloth,1,LEGS,2313679,462735,True
28493,Dreadhawk's Schynbald,RARE,30,25,Armor,4,Mail,3,FEET,2131504,426300,True
193476,Gnoll Tent,RARE,1,1,Miscellaneous,15,Other,4,NON_EQUIP,2000000,400000,False
93543,Crafted Dreadful Gladiator's Girdle of Accuracy,RARE,39,35,Armor,4,Plate,4,WAIST,120725,24145,True
180208,PHA7-YNX,UNCOMMON,1,0,Miscellaneous,15,Companion Pets,2,NON_EQUIP,0,0,False
2877,Combatant Claymore,RARE,19,12,Weapon,2,Sword,8,TWOHWEAPON,188947,37789,True
194260,Pattern: Blue Dragon Soles,EPIC,1,1,Recipe,9,Tailoring,2,NON_EQUIP,2000000,500000,False
41181,Honed Cobalt Cleaver,RARE,34,28,Weapon,2,Axe,1,TWOHWEAPON,217294,43458,True
159821,Rivermarsh Juju,UNCOMMON,58,50,Armor,4,Miscellaneous,0,HOLDABLE,2292798,458559,True
45672,Orgrimmar Doublet,UNCOMMON,1,0,Armor,4,Miscellaneous,0,BODY,250000,62500,True
22904,Recipe: Elixir of the Searching Eye,UNCOMMON,1,0,Recipe,9,Alchemy,6,NON_EQUIP,40000,10000,False
190625,Pauldrons of Possible Afterlives,EPIC,226,60,Armor,4,Plate,4,SHOULDER,3089024,617804,True
106428,Rimeplate Pauldrons,UNCOMMON,39,35,Armor,4,Plate,4,SHOULDER,1849563,369912,True
188016,Staccato Leggings,UNCOMMON,226,60,Armor,4,Leather,2,LEGS,2659092,531818,True
71994,Bladeshadow Wristguards,EPIC,37,32,Armor,4,Leather,2,WRIST,129366,25873,True
154793,Unraveling Cloth Amice,POOR,37,40,Armor,4,Cloth,1,SHOULDER,769192,153838,True
177796,Depraved Darkblade's Tunic,UNCOMMON,100,50,Armor,4,Leather,2,CHEST,2590218,518043,True
178948,Boneclutched Wand,UNCOMMON,100,50,Weapon,2,Wand,19,RANGEDRIGHT,4332446,866489,True
169425,Deeptide Robe,UNCOMMON,58,50,Armor,4,Cloth,1,ROBE,2608790,521758,True
9908,Royal Cape,UNCOMMON,23,16,Armor,4,Cloth,1,CLOAK,597060,119412,True
42729,Ornate Saronite Waistguard,RARE,35,29,Armor,4,Plate,4,WAIST,72307,14461,True
198893,Technique: Cliffside Wylderdrake: Triple Head Horns,RARE,1,1,Recipe,9,Inscription,11,NON_EQUIP,2000000,500000,False
154792,Unraveling Cloth Cord,POOR,37,40,Armor,4,Cloth,1,WAIST,514936,102987,True
121272,Moonfall Robe,UNCOMMON,44,40,Armor,4,Cloth,1,ROBE,1383223,276644,True
154791,Unraveling Cloth Cowl,POOR,37,40,Armor,4,Cosmetic,5,HEAD,763839,152767,True
55632,Stagalbog Bindings,UNCOMMON,35,29,Armor,4,Leather,2,WRIST,1267635,253527,True
69941,Gloves of Unforgiving Flame,EPIC,37,32,Armor,4,Mail,3,HAND,126516,25303,True
169400,Deeptide Cover,UNCOMMON,58,50,Armor,4,Cloth,1,HEAD,2065281,413056,True
16249,Formula: Enchant 2H Weapon - Major Intellect,UNCOMMON,25,0,Recipe,9,Enchanting,8,NON_EQUIP,30000,7500,False
176976,Warflesh Stand,UNCOMMON,100,50,Armor,4,Leather,2,HEAD,1829105,365821,True
199016,Drakewatcher's Shoulderpads,UNCOMMON,200,60,Armor,4,Cloth,1,SHOULDER,1816529,363305,True
118800,Pillar of Malice,RARE,42,37,Weapon,2,Polearm,6,TWOHWEAPON,5283850,1056770,True
12012,Marsh Ring,UNCOMMON,24,17,Armor,4,Miscellaneous,0,FINGER,9853,2463,True
6044,Plans: Iron Shield Spike,UNCOMMON,1,0,Recipe,9,Blacksmithing,4,NON_EQUIP,1800,450,False
94581,"Drakefist Hammer, Reborn",RARE,39,35,Weapon,2,Mace,4,WEAPON,372823,74564,True
43469,Revenant's Treads,EPIC,35,30,Armor,4,Mail,3,FEET,67102,13420,True
159168,Freehold Boots,UNCOMMON,58,50,Armor,4,Leather,2,FEET,2039307,407861,True
82963,Forgewire Axe,RARE,38,32,Weapon,2,Axe,0,WEAPON,321331,64266,True
11973,Hematite Link,UNCOMMON,23,16,Armor,4,Miscellaneous,0,FINGER,15887,3971,True
1608,Skullcrusher Mace,UNCOMMON,25,18,Weapon,2,Mace,4,WEAPON,2145311,429062,True
159544,Zem'lan Smasher,UNCOMMON,58,50,Weapon,2,Mace,4,WEAPON,3951057,790211,True
15113,Rigid Buckler,UNCOMMON,14,9,Armor,4,Shield,6,SHIELD,10802,2160,True
13064,Jaina's Firestarter,RARE,23,16,Weapon,2,Wand,19,RANGEDRIGHT,1372736,274547,True
8180,Hunting Bow,UNCOMMON,5,3,Weapon,2,Bow,2,RANGED,2007,401,True
25660,Scaled Draenic Vest,UNCOMMON,31,26,Armor,4,Mail,3,CHEST,63547,12709,True
41384,Titansteel Guardian,EPIC,35,30,Weapon,2,Mace,4,WEAPON,257958,51591,True
8112,Hibernal Pants,UNCOMMON,25,19,Armor,4,Cloth,1,LEGS,1590378,318075,True
78341,Darkmoon Hammer,RARE,1,0,Weapon,2,Mace,5,TWOHWEAPON,137,27,True
8256,Serpentskin Boots,UNCOMMON,27,20,Armor,4,Leather,2,FEET,1538827,307765,True
62071,Corroded Blade,POOR,35,28,Weapon,2,Sword,7,WEAPONMAINHAND,1326689,265337,True
121100,Hillstride Legguards,UNCOMMON,44,40,Armor,4,Mail,3,LEGS,1353220,270644,True
3852,Golden Iron Destroyer,UNCOMMON,20,13,Weapon,2,Mace,5,TWOHWEAPON,24098,4819,True
121164,Hrydshal Shoulderpads,UNCOMMON,44,40,Armor,4,Cloth,1,SHOULDER,953788,190757,True
87405,Unyielding Bloodplate,EPIC,39,35,Armor,4,Plate,4,CHEST,324743,64948,True
13908,9 Pound Lobster,COMMON,23,0,Miscellaneous,15,Junk,0,NON_EQUIP,220,55,False
93429,Crafted Dreadful Gladiator's Cord of Accuracy,RARE,39,35,Armor,4,Cloth,1,WAIST,129181,25836,True
62068,Knog's Bow of Ineptitude,POOR,35,28,Weapon,2,Bow,2,RANGED,1813165,362633,True
141568,Boughs of Archdruid Van-Yali,EPIC,50,40,Armor,4,Leather,2,SHOULDER,1265672,253134,True
10608,Schematic: Sniper Scope,RARE,1,0,Recipe,9,Engineering,3,NON_EQUIP,3800,950,False
