item,zone
15282,2017
15325,2017
13028,2017
12026,2017
8287,2017
8317,2017
13018,2017
9921,2017
7113,2017
7523,2017
9910,2017
867,2017
9926,2017
9927,2017
6395,2017
10103,2017
9957,2017
13066,2017
8142,2017
4062,2017
7468,2017
9292,2017
15234,2017
8158,2017
7439,2017
9855,2017
3042,2017
3039,2017
13015,2017
10138,2017
16685,2017
8285,2017
10148,2017
1447,2017
13071,2017
7332,2017
14549,2017
13138,2017
7490,2017
4063,2017
8140,2017
15226,2017
16671,2017
10108,2017
10074,2017
10129,2017
10061,2017
13055,2017
8276,2017
15287,2017
2815,2017
9893,2017
1207,2017
9287,2017
6409,2017
10406,2017
3186,2017
6566,2017
3199,2017
8305,2017
10275,2017
8292,2017
15255,2017
10120,2017
7518,2017
10185,2017
4091,2017
7526,2017
9966,2017
13026,2017
8109,2017
9934,2017
7533,2017
7541,2017
9973,2017
4060,2017
4725,2017
15286,2017
3210,2017
15230,2017
15211,2017
10122,2017
2246,2017
7557,2017
8132,2017
10131,2017
9954,2017
15252,2017
8110,2017
9924,2017
7538,2017
13109,2017
1613,2017
13074,2017
2802,2017
4734,2017
9885,2017
15322,2017
4076,2017
3041,2017
7413,2017
10280,2017
16737,2017
10228,2017
10210,2017
8297,2017
8298,2017
10097,2017
10239,2017
10083,2017
10134,2017
10075,2017
15245,2017
13021,2017
8125,2017
8281,2017
10201,2017
1720,2017
4046,2017
9899,2017
9884,2017
7489,2017
9860,2017
9824,2017
2072,2017
6602,2017
9793,2017
10214,2017
13113,2017
8288,2017
8245,2017
10109,2017
13059,2017
15236,2017
9946,2017
15263,2017
8124,2017
13089,2017
13035,2017
7532,2017
9915,2017
13082,2017
13100,2017
4733,2017
6428,2017
9967,2017
866,2017
4045,2017
7478,2017
7368,2017
15285,2017
6607,2017
4568,2017
10225,2017
13096,2017
10124,2017
10279,2017
10123,2017
10178,2017
8249,2017
10186,2017
9943,2017
10194,2017
1639,2017
3430,2017
9916,2017
9286,2017
13068,2017
4058,2017
8161,2017
7367,2017
5214,2017
15284,2017
10404,2017
8186,2017
3740,2017
789,2017
10144,2017
12046,2017
10236,2017
8293,2017
8284,2017
10216,2017
10364,2017
10111,2017
10184,2017
8133,2017
8253,2017
9947,2017
10079,2017
12043,2017
8199,2017
8279,2017
9939,2017
9960,2017
3208,2017
1994,2017
9923,2017
9917,2017
9925,2017
9918,2017
8196,2017
9291,2017
9930,2017
13029,2017
7491,2017
9894,2017
9889,2017
9904,2017
6408,2017
6389,2017
15250,2017
15223,2017
3193,2017
10102,2017
11991,2017
15239,2017
10189,2017
15237,2017
10110,2017
16681,2017
10085,2017
10242,2017
9950,2017
8251,2017
10058,2017
15323,2017
9942,2017
10082,2017
9905,2017
10069,2017
10092,2017
8112,2017
7524,2017
9290,2017
1718,2017
9887,2017
8162,2017
7493,2017
7430,2017
9892,2017
9828,2017
15232,2017
3201,2017
10226,2017
13107,2017
10255,2017
8283,2017
10121,2017
15271,2017
11990,2017
15276,2017
10238,2017
12001,2017
13065,2017
10132,2017
8282,2017
10127,2017
8107,2017
9961,2017
9964,2017
10089,2017
10090,2017
9922,2017
9959,2017
15215,2017
8157,2017
1980,2017
9903,2017
7475,2017
7472,2017
8163,2017
7429,2017
9861,2017
2080,2017
865,2017
15259,2017
10211,2017
10078,2017
8246,2017
13046,2017
7527,2017
8248,2017
8117,2017
10060,2017
8138,2017
8114,2017
7542,2017
7535,2017
6430,2017
4083,2017
4084,2017
9912,2017
4047,2017
4736,2017
9931,2017
7482,2017
9909,2017
5215,2017
12028,2017
6396,2017
6616,2017
8184,2017
9802,2017
3198,2017
10376,2017
10219,2017
10222,2017
8302,2017
10231,2017
10240,2017
15930,2017
11977,2017
10098,2017
10174,2017
8134,2017
2564,2017
11989,2017
8131,2017
13039,2017
11988,2017
8128,2017
12032,2017
12012,2017
8135,2017
7611,2017
9970,2017
7552,2017
11999,2017
7555,2017
9968,2017
15244,2017
7496,2017
9853,2017
7366,2017
4719,2017
15231,2017
7409,2017
9808,2017
10258,2017
10374,2017
10267,2017
10146,2017
15219,2017
10391,2017
8304,2017
15281,2017
10172,2017
8275,2017
10181,2017
10190,2017
10200,2017
10173,2017
12014,2017
8314,2017
10197,2017
15274,2017
15937,2017
13125,2017
10062,2017
9965,2017
9951,2017
9941,2017
8129,2017
4089,2017
8143,2017
9932,2017
12023,2017
3187,2017
10087,2017
9882,2017
7610,2017
4040,2017
15224,2017
6562,2017
8307,2017
15278,2017
8289,2017
10221,2017
15218,2017
12056,2017
10276,2017
12002,2017
11976,2017
12034,2017
12055,2017
10072,2017
8266,2017
13085,2017
12044,2017
12024,2017
8123,2017
7543,2017
8108,2017
8280,2017
10071,2017
7529,2017
15235,2017
7544,2017
7521,2017
6425,2017
7477,2017
7495,2017
7473,2017
7480,2017
12022,2017
9895,2017
7484,2017
7485,2017
7483,2017
7556,2017
4070,2017
15213,2017
4064,2017
4712,2017
9815,2017
15269,2017
3065,2017
10381,2017
10363,2017
8300,2017
10371,2017
10375,2017
15229,2017
10212,2017
10224,2017
8291,2017
10093,2017
15294,2017
13144,2017
17007,2017
8259,2017
8106,2017
9955,2017
10243,2017
10091,2017
8122,2017
1713,2017
4737,2017
8139,2017
6426,2017
9919,2017
7436,2017
6410,2017
4722,2017
7355,2017
15241,2017
6570,2017
2985,2017
8308,2017
10136,2017
10147,2017
13120,2017
10170,2017
10281,2017
15265,2017
15275,2017
8311,2017
8264,2017
9944,2017
10180,2017
8315,2017
10198,2017
10081,2017
10191,2017
10206,2017
12013,2017
1715,2017
8120,2017
7481,2017
4061,2017
1640,2017
9972,2017
8160,2017
9902,2017
9900,2017
6432,2017
1465,2017
15225,2017
2077,2017
15242,2017
10106,2017
8270,2017
10278,2017
13118,2017
10204,2017
8294,2017
10199,2017
10107,2017
8263,2017
5266,2017
10192,2017
10064,2017
8119,2017
7517,2017
9914,2017
10066,2017
7522,2017
7546,2017
9433,2017
7469,2017
8141,2017
8277,2017
9956,2017
4738,2017
9969,2017
9971,2017
11998,2017
8194,2017
7474,2017
8159,2017
7494,2017
9880,2017
9868,2017
4054,2017
4050,2017
9820,2017
6611,2017
3057,2017
790,2017
10140,2017
10213,2017
15936,2017
12004,2017
15238,2017
10165,2017
10100,2017
10167,2017
10369,2017
10099,2017
10126,2017
10171,2017
10080,2017
13139,2017
10063,2017
13134,2017
8278,2017
8116,2017
7519,2017
7528,2017
7539,2017
11974,2017
9911,2017
7525,2017
7479,2017
7476,2017
6404,2017
6406,2017
9846,2017
9823,2017
7370,2017
7406,2017
6407,2017
9847,2017
3212,2017
3647,2017
10156,2017
10235,2017
8299,2017
15266,2017
10105,2017
10177,2017
8258,2017
10237,2017
15295,2017
8260,2017
8256,2017
10176,2017
10241,2017
8262,2017
10196,2017
10059,2017
8247,2017
9948,2017
8127,2017
9945,2017
7534,2017
7545,2017
5216,2017
10088,2017
9920,2017
7471,2017
8137,2017
9901,2017
9929,2017
15261,2017
9289,2017
7416,2017
8301,2017
10104,2017
10372,2017
10155,2017
15264,2017
10223,2017
10182,2017
10234,2017
10188,2017
10073,2017
15228,2017
10245,2017
8261,2017
10068,2017
8115,2017
9952,2017
8111,2017
9962,2017
9963,2017
10076,2017
10094,2017
13058,2017
6431,2017
12011,2017
9288,2017
8295,2017
10229,2017
10095,2017
10112,2017
10183,2017
8274,2017
8255,2017
10067,2017
7540,2017
9936,2017
9907,2017
8273,2017
1714,2017
9897,2017
11987,2017
6433,2017
9835,2017
10119,2017
13091,2017
15280,2017
10096,2017
8254,2017
9958,2017
9937,2017
7536,2017
9906,2017
15262,2017
7530,2017
12031,2017
12042,2017
11973,2017
4068,2017
4087,2017
9285,2017
10380,2017
10101,2017
12025,2017
15279,2017
11975,2017
8121,2017
8118,2017
13095,2017
9935,2017
9881,2017
12039,2017
13135,2017
15324,2017
8257,2017
15227,2017
9949,2017
7537,2017
7553,2017
7531,2017
8156,2017
4052,2017
66924,5035
66895,5035
67045,5035
66980,5035
66883,5035
55709,5035
66940,5035
55501,5035
55356,5035
67122,5035
66982,5035
55670,5035
67119,5035
55285,5035
55854,5035
55367,5035
67032,5035
55293,5035
55662,5035
66985,5035
55464,5035
66956,5035
66963,5035
66965,5035
55610,5035
55409,5035
66882,5035
55553,5035
55769,5035
55302,5035
66969,5035
67115,5035
55376,5035
67105,5035
55689,5035
66960,5035
55591,5035
55655,5035
66964,5035
55644,5035
55481,5035
55492,5035
67037,5035
55855,5035
55283,5035
67117,5035
55331,5035
55653,5035
55563,5035
55571,5035
55364,5035
66989,5035
55772,5035
55556,5035
55681,5035
67047,5035
55295,5035
55619,5035
67043,5035
55554,5035
55607,5035
55392,5035
55698,5035
55319,5035
55338,5035
55411,5035
66904,5035
55717,5035
55682,5035
55645,5035
66962,5035
55618,5035
55724,5035
55761,5035
55328,5035
55455,5035
55671,5035
55592,5035
55537,5035
55349,5035
67118,5035
66987,5035
66981,5035
55412,5035
55294,5035
55763,5035
55456,5035
66957,5035
55697,5035
55391,5035
55562,5035
55310,5035
55608,5035
55311,5035
55446,5035
55617,5035
55589,5035
55491,5035
66932,5035
55528,5035
55357,5035
55574,5035
67109,5035
55375,5035
67111,5035
55358,5035
55303,5035
55484,5035
67104,5035
55502,5035
55465,5035
55382,5035
55500,5035
55445,5035
55616,5035
55706,5035
55625,5035
55320,5035
55580,5035
55355,5035
55626,5035
66990,5035
55348,5035
55583,5035
66984,5035
55322,5035
66916,5035
66986,5035
67051,5035
55340,5035
67052,5035
55564,5035
55312,5035
67040,5035
55339,5035
55573,5035
55598,5035
55374,5035
55383,5035
55599,5035
55733,5035
55454,5035
55337,5035
55463,5035
55482,5035
55347,5035
55373,5035
55743,5035
66967,5035
55438,5035
55284,5035
55646,5035
67050,5035
55673,5035
55286,5035
55547,5035
55762,5035
55483,5035
55538,5035
55292,5035
55346,5035
55418,5035
55688,5035
55420,5035
55753,5035
55718,5035
66920,5035
55430,5035
66966,5035
55436,5035
55652,5035
55437,5035
55517,5035
55427,5035
55366,5035
55304,5035
55313,5035
67112,5035
55510,5035
55654,5035
67103,5035
55708,5035
66983,5035
66958,5035
55643,5035
55742,5035
66970,5035
55457,5035
55582,5035
66959,5035
55636,5035
55429,5035
55745,5035
55321,5035
55394,5035
55402,5035
55439,5035
55565,5035
55329,5035
55401,5035
55770,5035
55490,5035
55679,5035
55751,5035
55635,5035
55736,5035
55520,5035
67106,5035
55637,5035
55726,5035
55754,5035
55601,5035
55727,5035
55771,5035
55663,5035
55700,5035
55752,5035
55509,5035
55661,5035
55518,5035
55634,5035
55664,5035
55690,5035
55725,5035
55301,5035
55526,5035
55715,5035
55410,5035
55419,5035
55581,5035
55365,5035
55403,5035
55546,5035
55384,5035
66919,5035
55555,5035
55735,5035
67113,5035
55590,5035
55400,5035
55734,5035
55707,5035
55527,5035
55535,5035
55544,5035
55499,5035
55716,5035
55672,5035
55744,5035
55385,5035
55529,5035
55511,5035
55691,5035
55699,5035
55330,5035
55493,5035
55680,5035
55760,5035
55428,5035
55508,5035
55572,5035
55627,5035
67116,5035
55421,5035
55600,5035
55393,5035
55609,5035
55447,5035
55448,5035
55519,5035
55466,5035
67114,5035
55545,5035
55536,5035
141578,7546
121104,7546
121067,7546
141565,7546
121103,7546
141581,7546
121082,7546
121062,7546
121057,7546
121076,7546
121060,7546
121073,7546
121077,7546
121072,7546
121056,7546
121107,7546
121074,7546
121097,7546
121098,7546
121078,7546
121110,7546
121075,7546
121102,7546
121109,7546
121063,7546
121105,7546
121079,7546
121106,7546
121059,7546
121069,7546
121061,7546
121058,7546
121071,7546
121100,7546
121101,7546
121070,7546
121099,7546
121083,7546
121108,7546
121095,7546
121096,7546
199049,13954
199026,13954
199018,13954
199020,13954
199039,13954
198992,13954
198995,13954
199027,13954
199017,13954
199032,13954
199021,13954
199024,13954
198988,13954
198998,13954
199015,13954
199029,13954
198985,13954
199012,13954
198994,13954
199004,13954
199030,13954
199037,13954
199019,13954
199007,13954
198987,13954
198990,13954
199009,13954
199044,13954
198989,13954
199042,13954
199025,13954
199046,13954
199031,13954
198993,13954
199016,13954
199028,13954
199006,13954
199023,13954
199000,13954
199035,13954
198991,13954
198996,13954
198997,13954
199033,13954
199045,13954
199040,13954
199010,13954
199008,13954
199005,13954
198986,13954
199001,13954
199022,13954
199038,13954
199043,13954
198999,13954
199047,13954
199003,13954
199011,13954
199014,13954
199013,13954
199002,13954
82161,6182
87420,6182
82050,6182
82051,6182
87484,6182
82112,6182
82227,6182
82205,6182
82038,6182
87511,6182
82091,6182
87475,6182
82156,6182
87500,6182
87461,6182
82187,6182
82192,6182
87455,6182
87435,6182
82111,6182
82056,6182
82089,6182
82035,6182
82126,6182
82032,6182
82086,6182
82087,6182
82224,6182
82202,6182
82183,6182
82209,6182
87471,6182
82129,6182
82045,6182
82097,6182
87431,6182
82029,6182
82030,6182
82113,6182
82036,6182
82022,6182
87490,6182
82131,6182
82193,6182
82133,6182
82088,6182
82084,6182
82048,6182
82078,6182
82047,6182
82039,6182
82064,6182
82085,6182
82121,6182
82042,6182
82093,6182
82081,6182
82237,6182
82240,6182
82191,6182
82137,6182
82150,6182
82094,6182
82076,6182
82095,6182
82103,6182
82077,6182
82098,6182
82106,6182
82043,6182
82034,6182
82189,6182
82203,6182
82153,6182
82132,6182
82196,6182
82184,6182
82180,6182
82134,6182
87504,6182
82176,6182
82096,6182
82104,6182
82037,6182
82041,6182
82080,6182
82122,6182
82072,6182
82136,6182
82147,6182
82206,6182
82174,6182
82151,6182
82083,6182
82058,6182
82069,6182
87505,6182
82162,6182
82173,6182
82232,6182
82175,6182
82099,6182
82028,6182
82075,6182
82046,6182
82138,6182
82208,6182
82222,6182
82060,6182
82100,6182
82067,6182
82102,6182
82049,6182
82107,6182
82092,6182
82159,6182
82226,6182
82172,6182
87485,6182
82185,6182
82135,6182
82054,6182
82057,6182
82062,6182
82179,6182
82166,6182
82033,6182
82061,6182
82116,6182
82026,6182
87472,6182
82141,6182
82200,6182
82130,6182
82079,6182
82021,6182
82070,6182
82052,6182
87432,6182
87473,6182
87519,6182
82168,6182
82199,6182
87421,6182
82123,6182
82068,6182
82105,6182
82071,6182
82065,6182
82127,6182
82164,6182
82236,6182
82073,6182
82059,6182
82125,6182
82040,6182
82031,6182
82142,6182
82178,6182
82230,6182
87507,6182
82148,6182
82195,6182
82143,6182
82207,6182
82149,6182
82233,6182
82234,6182
82235,6182
82157,6182
82101,6182
82120,6182
82044,6182
82182,6182
82177,6182
82204,6182
82228,6182
82229,6182
82165,6182
82197,6182
82139,6182
82198,6182
82144,6182
82181,6182
82124,6182
82074,6182
82090,6182
82128,6182
82188,6182
82152,6182
82146,6182
82171,6182
82155,6182
82186,6182
82169,6182
82217,6182
82145,6182
82118,6182
82066,6182
82027,6182
82170,6182
82201,6182
82194,6182
82154,6182
82231,6182
82140,6182
82063,6182
82114,6182
82115,6182
82024,6182
82239,6182
82117,6182
82082,6182
82119,6182
82023,6182
82109,6182
82025,6182
82110,6182
82225,6182
82190,6182
82167,6182
82160,6182
163962,9327
163955,9327
163965,9327
159228,9327
159171,9327
159475,9327
159161,9327
159497,9327
163932,9327
159602,9327
159504,9327
159172,9327
159593,9327
159188,9327
159230,9327
159519,9327
159568,9327
159521,9327
159802,9327
159509,9327
159564,9327
159189,9327
159525,9327
159184,9327
159589,9327
159584,9327
163940,9327
159820,9327
159803,9327
159186,9327
159797,9327
163933,9327
159585,9327
159520,9327
159587,9327
159501,9327
159535,9327
159167,9327
159187,9327
159524,9327
159551,9327
159818,9327
159185,9327
159164,9327
159569,9327
159168,9327
159566,9327
163968,9327
159173,9327
159493,9327
159502,9327
159799,9327
159496,9327
159474,9327
159571,9327
159163,9327
163948,9327
159560,9327
159590,9327
159174,9327
159540,9327
159158,9327
159605,9327
159805,9327
159800,9327
159522,9327
159806,9327
159604,9327
159523,9327
159229,9327
159166,9327
159537,9327
159473,9327
159539,9327
159511,9327
159494,9327
159162,9327
13129,6066
15251,6066
873,6066
13034,6066
6415,6066
4079,6066
870,6066
9928,6066
4735,6066
869,6066
15214,6066
4088,6066
18697,6066
2825,6066
9878,6066
1608,6066
6429,6066
7112,6066
1716,6066
13017,6066
18700,6066
13132,6066
18702,6066
7486,6066
9874,6066
6411,6066
9434,6066
1625,6066
9938,6066
7520,6066
4080,6066
7487,6066
4044,6066
18699,6066
4082,6066
6427,6066
9908,6066
1722,6066
9883,6066
15270,6066
7470,6066
7488,6066
13042,6066
13064,6066
13145,6066
4069,6066
9913,6066
9933,6066
6423,6066
18698,6066
8144,6066
6424,6066
9876,6066
9921,6066
7113,6066
7523,6066
9910,6066
867,6066
9926,6066
9927,6066
8142,6066
7468,6066
4062,6066
9292,6066
7439,6066
8158,6066
15234,6066
7332,6066
4063,6066
13138,6066
8140,6066
7490,6066
1204,6066
8276,6066
2815,6066
15287,6066
9893,6066
9287,6066
9966,6066
8109,6066
7526,6066
9934,6066
7541,6066
7533,6066
9973,6066
4060,6066
4725,6066
7538,6066
8110,6066
9924,6066
1613,6066
2802,6066
4734,6066
9885,6066
8125,6066
10201,6066
4046,6066
9884,6066
9899,6066
7489,6066
8124,6066
7532,6066
9915,6066
4733,6066
4045,6066
9967,6066
7478,6066
866,6066
6428,6066
9286,6066
9916,6066
3430,6066
18701,6066
13054,6066
4058,6066
8161,6066
10079,6066
9960,6066
3208,6066
8199,6066
9947,6066
12043,6066
9923,6066
9925,6066
1994,6066
9917,6066
9918,6066
7491,6066
8196,6066
13029,6066
9291,6066
9930,6066
9894,6066
9904,6066
9889,6066
10092,6066
7524,6066
9290,6066
9887,6066
7430,6066
9892,6066
7493,6066
13199,6066
8162,6066
9961,6066
8107,6066
10090,6066
10089,6066
9959,6066
9922,6066
15215,6066
9903,6066
8157,6066
1980,6066
8163,6066
7475,6066
7429,6066
7472,6066
8117,6066
8114,6066
8138,6066
7542,6066
9912,6066
4084,6066
6430,6066
7535,6066
4083,6066
7482,6066
4736,6066
4047,6066
9909,6066
9931,6066
11972,6066
5215,6066
11988,6066
11999,6066
7552,6066
9970,6066
7611,6066
7555,6066
8135,6066
12012,6066
15244,6066
9968,6066
7496,6066
13117,6066
9951,6066
4089,6066
9932,6066
10087,6066
12023,6066
3187,6066
8143,6066
9882,6066
7610,6066
7543,6066
7529,6066
8108,6066
15235,6066
7544,6066
7495,6066
7521,6066
6425,6066
7477,6066
7473,6066
12022,6066
7483,6066
7484,6066
4070,6066
7485,6066
9895,6066
5011,6066
7480,6066
7556,6066
8122,6066
10091,6066
4737,6066
8139,6066
6426,6066
9919,6066
1265,6066
8120,6066
1715,6066
4061,6066
9972,6066
1640,6066
7481,6066
9902,6066
6432,6066
9900,6066
8160,6066
9914,6066
8277,6066
9956,6066
7546,6066
7469,6066
7522,6066
8141,6066
8194,6066
4738,6066
9969,6066
9971,6066
11998,6066
7474,6066
9880,6066
7494,6066
8159,6066
13020,6066
7519,6066
7528,6066
8278,6066
8116,6066
9911,6066
11974,6066
7525,6066
7479,6066
13119,6066
7476,6066
8127,6066
9945,6066
10088,6066
7545,6066
5216,6066
7534,6066
9920,6066
8137,6066
7471,6066
15261,6066
9289,6066
9929,6066
9901,6066
9963,6066
8111,6066
8115,6066
9962,6066
10094,6066
6431,6066
9288,6066
13038,6066
13088,6066
12011,6066
7540,6066
9907,6066
8273,6066
1714,6066
6433,6066
9897,6066
11987,6066
7536,6066
12031,6066
9906,6066
15262,6066
7530,6066
11973,6066
12042,6066
4068,6066
4087,6066
9285,6066
8121,6066
9935,6066
13095,6066
8118,6066
9881,6066
9949,6066
7531,6066
8156,6066
141575,8040
141568,8040
141576,8040
141577,8040
141567,8040
121050,8040
141579,8040
121048,8040
121055,8040
141572,8040
121004,8040
121054,8040
121051,8040
121019,8040
121052,8040
121021,8040
121001,8040
121020,8040
121017,8040
141573,8040
121018,8040
121053,8040
141581,8040
121022,8040
121023,8040
121042,8040
121049,8040
121028,8040
121008,8040
121045,8040
121047,8040
121005,8040
121040,8040
121041,8040
121012,8040
121006,8040
121043,8040
121003,8040
121046,8040
141584,8040
141586,8040
121027,8040
121024,8040
121002,8040
121007,8040
121044,8040
121014,8040
141571,8040
121016,8040
141588,8040
121015,8040
31308,4131
31305,4131
31299,4131
25236,4131
24996,4131
25000,4131
24987,4131
31303,4131
25010,4131
25011,4131
25008,4131
25003,4131
31292,4131
31304,4131
31291,4131
24647,4131
31289,4131
25234,4131
24665,4131
25140,4131
25027,4131
25024,4131
31298,4131
24766,4131
31295,4131
25016,4131
31297,4131
31281,4131
24995,4131
24663,4131
25007,4131
24667,4131
25138,4131
25306,4131
24659,4131
24657,4131
24984,4131
31282,4131
24904,4131
31285,4131
24914,4131
24795,4131
24784,4131
25080,4131
31294,4131
24880,4131
24896,4131
25020,4131
25122,4131
24769,4131
24999,4131
31288,4131
25152,4131
25307,4131
24794,4131
25309,4131
24885,4131
31287,4131
25096,4131
24803,4131
25235,4131
24764,4131
24874,4131
25019,4131
24901,4131
24790,4131
24883,4131
25178,4131
24767,4131
25248,4131
25040,4131
24679,4131
24917,4131
24906,4131
24649,4131
24778,4131
24910,4131
24775,4131
25110,4131
25124,4131
24681,4131
25165,4131
25237,4131
24998,4131
25238,4131
24988,4131
24877,4131
24993,4131
25304,4131
