id,name,avgbuyout,sellprice,profession,quality
191362,Bottled Putrescence,,2000.0,alchemy,common
191510,Fervid Incense,,1000.0,alchemy,common
197722,Aerated Phial of Quick Hands,,3000.0,alchemy,common
191358,Phial of Elemental Chaos,,4000.0,alchemy,common
191376,Delicate Suspension of Spores,,3000.0,alchemy,common
191385,Aerated Mana Potion,,1000.0,alchemy,common
191509,Fervid Incense,,1000.0,alchemy,common
168501,Superior Steelskin Potion,1619998.0,2500.0,alchemy,common
118704,Pure Rage Potion,10000.0,500.0,alchemy,common
40068,Wrath Elixir,10000.0,5000.0,alchemy,common
12190,Dreamless Sleep Potion,750.0,250.0,alchemy,common
212240,Algari Mana Potion,,1000.0,alchemy,common
212243,Cavedweller's Delight,,1000.0,alchemy,common
212249,Draught of Silent Footfalls,,1000.0,alchemy,common
212264,Tempered Potion,,1000.0,alchemy,common
207022,Dreamwalker's Healing Potion,,1000.0,alchemy,common
191319,Phial of the Eye in the Storm,,4000.0,alchemy,common
191331,Phial of Charged Isolation,,4000.0,alchemy,common
191337,Phial of Static Empowerment,,4000.0,alchemy,common
191352,Potion of Frozen Fatality,,3000.0,alchemy,common
191397,Potion of Gusts,,3000.0,alchemy,common
191324,Phial of Icy Preservation,,4000.0,alchemy,common
40215,Mighty Frost Protection Potion,,5000.0,alchemy,common
32852,Cauldron of Major Shadow Protection,,750.0,alchemy,common
22827,Elixir of Major Frost Power,,2500.0,alchemy,common
22833,Elixir of Major Firepower,,2500.0,alchemy,common
13455,Greater Stoneshield Potion,,750.0,alchemy,common
6373,Elixir of Firepower,960.0,35.0,alchemy,common
212267,Potion of the Reborn Cheetah,,1000.0,alchemy,common
212270,Flask of Tempered Aggression,,1000.0,alchemy,common
212276,Flask of Tempered Versatility,,1000.0,alchemy,common
212279,Flask of Tempered Mastery,,1000.0,alchemy,common
212300,Flask of Saving Graces,,1000.0,alchemy,common
212306,Phial of Concentrated Ingenuity,,1000.0,alchemy,common
212312,Phial of Enhanced Ambidextry,,1000.0,alchemy,common
212315,Phial of Bountiful Seasons,,1000.0,alchemy,common
191322,Phial of Still Air,,4000.0,alchemy,common
191361,Bottled Putrescence,,2000.0,alchemy,common
191364,Potion of Frozen Focus,,3000.0,alchemy,common
191367,Potion of Chilled Clarity,,3000.0,alchemy,common
191400,Potion of Shocking Disclosure,,3000.0,alchemy,common
12360,Arcanite Bar,4000000.0,5000.0,alchemy,uncommon
58480,Truegold,13999993.0,23100.0,alchemy,uncommon
12808,Essence of Undeath,424000.0,1000.0,alchemy,uncommon
72104,Living Steel,13500000.0,3600.0,alchemy,uncommon
21884,Primal Fire,5480000.0,4000.0,alchemy,uncommon
7080,Essence of Water,1207500.0,400.0,alchemy,uncommon
7078,Essence of Fire,25800.0,400.0,alchemy,uncommon
22451,Primal Air,3907844.0,4000.0,alchemy,uncommon
72095,Trillium Bar,1897500.0,4200.0,alchemy,uncommon
7082,Essence of Air,860000.0,400.0,alchemy,uncommon
180751,Red Noggin Candle,,7.0,alchemy,uncommon
21885,Primal Water,1197500.0,4000.0,alchemy,uncommon
51950,Pyrium Bar,1510000.0,6000.0,alchemy,uncommon
3577,Gold Bar,48554.0,600.0,alchemy,uncommon
22457,Primal Mana,2292500.0,4000.0,alchemy,uncommon
22452,Primal Earth,133330.0,4000.0,alchemy,uncommon
12803,Living Essence,25614.0,500.0,alchemy,uncommon
6037,Truesilver Bar,58499.0,1250.0,alchemy,uncommon
7076,Essence of Earth,5700.0,400.0,alchemy,uncommon
118472,Savage Blood,522999.0,1000.0,alchemy,uncommon
152634,Endless Tincture of Renewed Combat,26949992.0,635.0,alchemy,uncommon
35622,Eternal Water,727000.0,6000.0,alchemy,uncommon
35624,Eternal Earth,154545.0,6000.0,alchemy,uncommon
36860,Eternal Fire,870000.0,6000.0,alchemy,uncommon
35627,Eternal Shadow,430000.0,6000.0,alchemy,uncommon
191493,Primal Convergent,,5000.0,alchemy,uncommon
113261,Sorcerous Fire,13900.0,1000.0,alchemy,uncommon
212563,Harmonious Horticulture,,1.0,alchemy,uncommon
21886,Primal Life,1287500.0,4000.0,alchemy,uncommon
41163,Titanium Bar,3692499.0,4200.0,alchemy,uncommon
171428,Shadowghast Ingot,,12500.0,alchemy,uncommon
35623,Eternal Air,242774.0,6000.0,alchemy,uncommon
191496,Omnium Draconis,,10000.0,alchemy,uncommon
113263,Sorcerous Earth,56600.0,1000.0,alchemy,uncommon
113264,Sorcerous Air,9750.0,1000.0,alchemy,uncommon
191495,Primal Convergent,,5000.0,alchemy,uncommon
108996,Alchemical Catalyst,29755.0,,alchemy,uncommon
113262,Sorcerous Water,7797.0,1000.0,alchemy,uncommon
22456,Primal Shadow,2033701.0,4000.0,alchemy,uncommon
212565,Harmonious Horticulture,,1.0,alchemy,uncommon
191498,Omnium Draconis,,10000.0,alchemy,uncommon
191511,Stable Fluidic Draconium,,5000.0,alchemy,uncommon
152637,Siren's Alchemist Stone,18975111.0,643.0,alchemy,uncommon
35625,Eternal Life,235000.0,6000.0,alchemy,uncommon
191520,Agitating Potion Augmentation,,5000.0,alchemy,uncommon
171292,Ground Nightshade,,100.0,alchemy,uncommon
171289,Ground Widowbloom,,100.0,alchemy,uncommon
31080,Mercurial Stone,550000.0,4000.0,alchemy,uncommon
186701,Glory Burst,,,alchemy,uncommon
186697,Blossom Burst,,,alchemy,uncommon
171287,Ground Death Blossom,,100.0,alchemy,uncommon
180457,Shadestone,,12500.0,alchemy,uncommon
191523,Reactive Phial Embellishment,,5000.0,alchemy,uncommon
191517,Writhefire Oil,,5000.0,alchemy,uncommon
191497,Omnium Draconis,,10000.0,alchemy,uncommon
171288,Ground Vigil's Torch,,100.0,alchemy,uncommon
186699,Widow Burst,,,alchemy,uncommon
186700,Marrow Burst,,,alchemy,uncommon
171291,Ground Rising Glory,,100.0,alchemy,uncommon
191513,Stable Fluidic Draconium,,5000.0,alchemy,uncommon
165744,Potion of Herb Tracking,89257870.0,80875.0,alchemy,uncommon
171290,Ground Marrowroot,,100.0,alchemy,uncommon
186698,Torch Burst,,,alchemy,uncommon
165721,Vial of Obfuscation,82730016.0,80875.0,alchemy,uncommon
191519,Writhefire Oil,,5000.0,alchemy,uncommon
191512,Stable Fluidic Draconium,,5000.0,alchemy,uncommon
191515,Brood Salt,,5000.0,alchemy,uncommon
191516,Brood Salt,,5000.0,alchemy,uncommon
212564,Harmonious Horticulture,,1.0,alchemy,uncommon
191514,Brood Salt,,5000.0,alchemy,uncommon
191494,Primal Convergent,,5000.0,alchemy,uncommon
191518,Writhefire Oil,,5000.0,alchemy,uncommon
191522,Agitating Potion Augmentation,,5000.0,alchemy,uncommon
191524,Reactive Phial Embellishment,,5000.0,alchemy,uncommon
191521,Agitating Potion Augmentation,,5000.0,alchemy,uncommon
191525,Reactive Phial Embellishment,,5000.0,alchemy,uncommon
204463,Dracothyst,,350.0,alchemy,rare
23571,Primal Might,16000000.0,16000.0,alchemy,rare
52303,Shadowspirit Diamond,8999999.0,5000.0,alchemy,rare
190321,Awakened Fire,,2500.0,alchemy,rare
190327,Awakened Air,,2500.0,alchemy,rare
190316,Awakened Earth,,2500.0,alchemy,rare
190329,Awakened Frost,,2500.0,alchemy,rare
19931,Gurubashi Mojo Madness,,,alchemy,rare
52190,Inferno Ruby,261349.0,32000.0,alchemy,rare
52194,Demonseye,139999.0,32000.0,alchemy,rare
76132,Primal Diamond,1869999.0,6000.0,alchemy,rare
52191,Ocean Sapphire,179999.0,32000.0,alchemy,rare
52192,Dream Emerald,250000.0,32000.0,alchemy,rare
210816,Algari Alchemist Stone,,628975.0,alchemy,rare
76139,Wild Jade,1800248.0,35000.0,alchemy,rare
52193,Ember Topaz,76000.0,32000.0,alchemy,rare
76142,Sun's Radiance,1333333.0,35000.0,alchemy,rare
52195,Amberjewel,189400.0,32000.0,alchemy,rare
41334,Earthsiege Diamond,1202493.0,30000.0,alchemy,rare
76138,River's Heart,1399999.0,35000.0,alchemy,rare
76131,Primordial Ruby,1550000.0,35000.0,alchemy,rare
25867,Earthstorm Diamond,29722122.0,30000.0,alchemy,rare
191532,Potion Absorption Inhibitor,,5000.0,alchemy,rare
76140,Vermilion Onyx,545999.0,35000.0,alchemy,rare
76141,Imperial Amethyst,582997.0,35000.0,alchemy,rare
41266,Skyflare Diamond,996999.0,30000.0,alchemy,rare
25868,Skyfire Diamond,90000.0,30000.0,alchemy,rare
228401,Bubbling Mycobloom Culture,,,alchemy,rare
152632,Surging Alchemist Stone,67007329.0,1138.0,alchemy,rare
152636,Endless Tincture of Fractional Power,66660000.0,1156.0,alchemy,rare
191534,Potion Absorption Inhibitor,,5000.0,alchemy,rare
187850,Sustaining Armor Polish,,250000.0,alchemy,rare
228404,Petal Powder,,,alchemy,rare
187827,Infusion: Corpse Purification,,250000.0,alchemy,rare
228403,Bubbling Mycobloom Culture,,,alchemy,rare
228406,Petal Powder,,,alchemy,rare
228402,Bubbling Mycobloom Culture,,,alchemy,rare
228405,Petal Powder,,,alchemy,rare
191533,Potion Absorption Inhibitor,,5000.0,alchemy,rare
65891,Vial of the Sands,750000.0,250000.0,alchemy,epic
203407,Draconic Suppression Powder,,211200.0,alchemy,epic
36922,King's Amber,5000093.0,2000.0,alchemy,epic
36919,Cardinal Ruby,489995.0,2000.0,alchemy,epic
127842,Infernal Alchemist Stone,23000000.0,970.0,alchemy,epic
36934,Eye of Zul,212453.0,2000.0,alchemy,epic
151607,Astral Alchemist Stone,19989999.0,939.0,alchemy,epic
122604,Stone of Fire,50000000.0,554.0,alchemy,epic
36928,Dreadstone,173999.0,2000.0,alchemy,epic
36925,Majestic Zircon,125482.0,2000.0,alchemy,epic
36931,Ametrine,128653.0,2000.0,alchemy,epic
171417,Shadowghast Pauldrons,,25.0,blacksmithing,common
191304,Sturdy Expedition Shovel,,250000.0,blacksmithing,common
180055,Relic of the Past I,,1.0,blacksmithing,common
152813,Monel-Hardened Stirrups,11980000.0,,blacksmithing,common
124461,Demonsteel Bar,799000.0,1750.0,blacksmithing,common
171415,Shadowghast Helm,,25.0,blacksmithing,common
180060,Relic of the Past V,,1.0,blacksmithing,common
171412,Shadowghast Breastplate,,25.0,blacksmithing,common
180059,Relic of the Past IV,,1.0,blacksmithing,common
171413,Shadowghast Sabatons,,25.0,blacksmithing,common
65365,Folded Obsidium,319000.0,5000.0,blacksmithing,common
171418,Shadowghast Waistguard,,25.0,blacksmithing,common
3470,Rough Grinding Stone,5000.0,5.0,blacksmithing,common
171419,Shadowghast Armguards,,25.0,blacksmithing,common
151239,Felslate Anchor,1117500.0,,blacksmithing,common
171414,Shadowghast Gauntlets,,25.0,blacksmithing,common
7071,Iron Buckle,268555.0,100.0,blacksmithing,common
2862,Rough Sharpening Stone,3.0,3.0,blacksmithing,common
152812,Monel-Hardened Hoofplates,11900000.0,,blacksmithing,common
12644,Dense Grinding Stone,315998.0,200.0,blacksmithing,common
171416,Shadowghast Greaves,,25.0,blacksmithing,common
9060,Inlaid Mithril Cylinder,4990000.0,1000.0,blacksmithing,common
180057,Relic of the Past II,,1.0,blacksmithing,common
7966,Solid Grinding Stone,55000.0,200.0,blacksmithing,common
180058,Relic of the Past III,,1.0,blacksmithing,common
3478,Coarse Grinding Stone,5500.0,10.0,blacksmithing,common
3486,Heavy Grinding Stone,101840.0,100.0,blacksmithing,common
136708,Demonsteel Stirrups,7299999.0,,blacksmithing,common
23575,Lesser Ward of Shielding,328.0,1500.0,blacksmithing,common
25521,Greater Rune of Warding,,3000.0,blacksmithing,common
7964,Solid Sharpening Stone,500.0,40.0,blacksmithing,common
28420,Fel Weightstone,149999.0,750.0,blacksmithing,common
12404,Dense Sharpening Stone,2500.0,75.0,blacksmithing,common
2863,Coarse Sharpening Stone,51049.0,10.0,blacksmithing,common
6043,Iron Counterweight,100000.0,500.0,blacksmithing,common
2847,Copper Shortsword,,14.0,blacksmithing,common
86599,Ghost Iron Shield Spike,680014.0,3625.0,blacksmithing,common
23559,Lesser Rune of Warding,15566.0,750.0,blacksmithing,common
6041,Steel Weapon Chain,,1500.0,blacksmithing,common
2852,Copper Chain Pants,70.0,10.0,blacksmithing,common
23576,Greater Ward of Shielding,,1250.0,blacksmithing,common
10421,Rough Copper Vest,1500.0,8.0,blacksmithing,common
2851,Copper Chain Belt,99900.0,5.0,blacksmithing,common
2844,Copper Mace,2000.0,14.0,blacksmithing,common
123956,Leystone Hoofplates,4250000.0,,blacksmithing,common
23528,Fel Sharpening Stone,2250.0,750.0,blacksmithing,common
3239,Rough Weightstone,,3.0,blacksmithing,common
6042,Iron Shield Spike,10000.0,250.0,blacksmithing,common
2871,Heavy Sharpening Stone,64000.0,40.0,blacksmithing,common
3240,Coarse Weightstone,10000.0,10.0,blacksmithing,common
2845,Copper Axe,,14.0,blacksmithing,common
2853,Copper Bracers,1500.0,4.0,blacksmithing,common
12643,Dense Weightstone,225.0,75.0,blacksmithing,common
3241,Heavy Weightstone,120000.0,40.0,blacksmithing,common
7166,Copper Dagger,400.0,16.0,blacksmithing,common
3469,Copper Chain Boots,9000.0,7.0,blacksmithing,common
7965,Solid Weightstone,60.0,40.0,blacksmithing,common
7955,Copper Claymore,2892.0,20.0,blacksmithing,common
168417,Inflatable Mount Shoes,57999999.0,10000.0,blacksmithing,uncommon
33791,Heavy Copper Longsword,5000000.0,27.0,blacksmithing,uncommon
225376,Algari Competitor's Greatsword,,1133991.0,blacksmithing,uncommon
55057,Pyrium Weapon Chain,400000.0,,blacksmithing,uncommon
12425,Imperial Plate Bracers,191914.0,79.0,blacksmithing,uncommon
3854,Frost Tiger Blade,6350000.0,177.0,blacksmithing,uncommon
222417,Core Alloy,,50000.0,blacksmithing,uncommon
191241,Draconium Sickle,,400000.0,blacksmithing,uncommon
191239,Draconium Needle Set,,400000.0,blacksmithing,uncommon
191242,Draconium Pickaxe,,400000.0,blacksmithing,uncommon
23499,Fel Iron Greatsword,6999997.0,406.0,blacksmithing,uncommon
7943,Wicked Mithril Blade,48749994.0,164.0,blacksmithing,uncommon
12420,Radiant Leggings,2590000.0,183.0,blacksmithing,uncommon
191256,Serevite Skeleton Key,,40000.0,blacksmithing,uncommon
12260,Searing Golden Blade,6476700.0,141.0,blacksmithing,uncommon
171428,Shadowghast Ingot,,12500.0,blacksmithing,uncommon
225373,Algari Competitor's Shield,,574487.0,blacksmithing,uncommon
191933,Primal Whetstone,,1250.0,blacksmithing,uncommon
193609,Crimson Combatant's Draconium Armguards,,50817.0,blacksmithing,uncommon
12428,Imperial Plate Shoulders,4396000.0,119.0,blacksmithing,uncommon
204126,Obsidian Combatant's Draconium Pauldrons,,75105.0,blacksmithing,uncommon
171441,Laestrite Skeleton Key,,1250.0,blacksmithing,uncommon
82962,Spiritguard Shield,4063544.0,191.0,blacksmithing,uncommon
3853,Moonsteel Broadsword,1250000.0,160.0,blacksmithing,uncommon
7969,Mithril Spurs,240000.0,250.0,blacksmithing,uncommon
191236,Draconium Leatherworker's Toolset,,400000.0,blacksmithing,uncommon
3835,Green Iron Bracers,44400.0,37.0,blacksmithing,uncommon
222504,Ironclaw Whetstone,,1250.0,blacksmithing,uncommon
7924,Mithril Scale Bracers,155934.0,52.0,blacksmithing,uncommon
2868,Patterned Bronze Bracers,34996.0,27.0,blacksmithing,uncommon
12427,Imperial Plate Helm,2949995.0,144.0,blacksmithing,uncommon
191240,Draconium Skinning Knife,,400000.0,blacksmithing,uncommon
193603,Crimson Combatant's Draconium Sabatons,,74023.0,blacksmithing,uncommon
208271,Verdant Combatant's Draconium Armguards,,50817.0,blacksmithing,uncommon
12405,Thorium Armor,4899900.0,140.0,blacksmithing,uncommon
7937,Ornate Mithril Helm,9090000.0,99.0,blacksmithing,uncommon
3837,Golden Scale Coif,700000.0,68.0,blacksmithing,uncommon
161914,Monel-Hardened Claymore,34214400.0,2733.0,blacksmithing,uncommon
7935,Ornate Mithril Breastplate,44999993.0,132.0,blacksmithing,uncommon
7914,Barbaric Iron Breastplate,1350000.0,74.0,blacksmithing,uncommon
6040,Golden Scale Bracers,70000.0,46.0,blacksmithing,uncommon
193602,Crimson Combatant's Draconium Breastplate,,98523.0,blacksmithing,uncommon
193607,Crimson Combatant's Draconium Pauldrons,,75105.0,blacksmithing,uncommon
23503,Adamantite Cleaver,505000.0,412.0,blacksmithing,uncommon
18262,Elemental Sharpening Stone,,1250.0,blacksmithing,uncommon
171386,Ceremonious Spear,,35597.0,blacksmithing,uncommon
17704,Edge of Winter,4362717.0,122.0,blacksmithing,uncommon
222507,Ironclaw Razorstone,,1250.0,blacksmithing,uncommon
191260,Serevite Repair Hammer,,200000.0,blacksmithing,uncommon
7963,Steel Breastplate,957749.0,95.0,blacksmithing,uncommon
3471,Copper Chain Vest,999469.0,18.0,blacksmithing,uncommon
208264,Verdant Combatant's Draconium Breastplate,,98523.0,blacksmithing,uncommon
171437,Shaded Sharpening Stone,,1250.0,blacksmithing,uncommon
12422,Imperial Plate Chest,3085364.0,184.0,blacksmithing,uncommon
12408,Thorium Bracers,230000.0,71.0,blacksmithing,uncommon
7919,Heavy Mithril Gauntlet,290000.0,61.0,blacksmithing,uncommon
7927,Ornate Mithril Gloves,19990216.0,58.0,blacksmithing,uncommon
3841,Golden Scale Shoulders,6177164.0,56.0,blacksmithing,uncommon
3481,Silvered Bronze Shoulders,4267124.0,42.0,blacksmithing,uncommon
15869,Silver Skeleton Key,100.0,50.0,blacksmithing,uncommon
55053,Obsidium Skeleton Key,190000.0,875.0,blacksmithing,uncommon
23491,Fel Iron Chain Gloves,550000.0,108.0,blacksmithing,uncommon
12614,Runic Plate Leggings,19990000.0,188.0,blacksmithing,uncommon
7944,Dazzling Mithril Rapier,19639998.0,181.0,blacksmithing,uncommon
23489,Fel Iron Breastplate,999999.0,235.0,blacksmithing,uncommon
193606,Crimson Combatant's Draconium Greaves,,99967.0,blacksmithing,uncommon
204124,Obsidian Combatant's Draconium Helm,,74568.0,blacksmithing,uncommon
225371,Algari Competitor's Scepter,,868188.0,blacksmithing,uncommon
191945,Primal Weightstone,,1250.0,blacksmithing,uncommon
171379,Ceremonious Pauldrons,,15644.0,blacksmithing,uncommon
159826,Monelite Skeleton Key,255000.0,875.0,blacksmithing,uncommon
225377,Algari Competitor's Sword,,910407.0,blacksmithing,uncommon
222485,Proficient Leatherworker's Toolset,,400000.0,blacksmithing,uncommon
204123,Obsidian Combatant's Draconium Gauntlets,,49908.0,blacksmithing,uncommon
208270,Verdant Combatant's Draconium Waistguard,,50635.0,blacksmithing,uncommon
171384,Ceremonious Smasher,,35331.0,blacksmithing,uncommon
12426,Imperial Plate Boots,2183041.0,144.0,blacksmithing,uncommon
7956,Bronze Warhammer,3264347.0,93.0,blacksmithing,uncommon
208269,Verdant Combatant's Draconium Pauldrons,,75105.0,blacksmithing,uncommon
211569,Draconic Combatant's Draconium Waistguard,,50635.0,blacksmithing,uncommon
55035,Stormforged Belt,1155630.0,89.0,blacksmithing,uncommon
7936,Ornate Mithril Boots,9990000.0,99.0,blacksmithing,uncommon
208268,Verdant Combatant's Draconium Greaves,,99967.0,blacksmithing,uncommon
191235,Draconium Blacksmith's Toolbox,,400000.0,blacksmithing,uncommon
82960,Ghostly Skeleton Key,480000.0,500.0,blacksmithing,uncommon
23504,Adamantite Dagger,1660000.0,331.0,blacksmithing,uncommon
12610,Runic Plate Shoulders,9600000.0,139.0,blacksmithing,uncommon
207561,Ichor Slicer,,272.0,blacksmithing,uncommon
222510,Ironclaw Weightstone,,1250.0,blacksmithing,uncommon
191940,Primal Whetstone,,1250.0,blacksmithing,uncommon
222419,Core Alloy,,50000.0,blacksmithing,uncommon
161913,Monel-Hardened Cutlass,20000000.0,2178.0,blacksmithing,uncommon
23487,Fel Iron Plate Boots,257500.0,159.0,blacksmithing,uncommon
12419,Radiant Boots,1649364.0,124.0,blacksmithing,uncommon
23529,Adamantite Sharpening Stone,,1000.0,blacksmithing,uncommon
9366,Golden Scale Gauntlets,40000000.0,50.0,blacksmithing,uncommon
